user_id,movie_id,rating,timestamp,name,age,gender,preferred_genres,title,genre,release_year,match_score,tag
62,358,3,2020-06-21T14:00:39,Jeffrey,21,Other,"Romance, Comedy, Sci-Fi",Gas soon,"Comedy, Sci-Fi",2000,,
94,75,4,2025-01-03T22:35:13,Jennifer,18,Male,"Thriller, Sci-Fi, Action",Able too,Sci-Fi,1995,,
95,355,3,2020-08-15T13:10:40,Brittney,42,Other,"Sci-Fi, Thriller, Action",Large relationship want,"Thriller, Sci-Fi, Action",2014,,
24,72,3,2022-11-11T14:09:22,Jeffrey,38,Other,"Thriller, Drama, Action",Participant positive sport,"Comedy, Thriller",2020,,
55,259,1,2024-01-21T15:08:09,Latasha,25,Male,"Thriller, Sci-Fi, Drama",Effect answer add,Comedy,1984,,
9,398,5,2020-01-10T03:58:14,Amanda,40,Male,"Comedy, Sci-Fi, Romance",Life structure,"Drama, Comedy, Horror",2015,,
3,188,3,2021-07-15T01:59:10,Philip,32,Other,"Comedy, Thriller, Action",Keep truth somebody,"Thriller, Romance, Horror",2011,,evening
31,461,1,2021-06-26T15:49:48,Mario,59,Other,"Romance, Sci-Fi, Comedy",Trial daughter,"Action, Drama",2020,,
40,173,4,2023-01-02T05:39:22,Eric,38,Male,"Horror, Sci-Fi, Thriller",Or father small,Drama,2003,,
36,480,3,2025-03-08T12:01:25,Lori,61,Other,"Thriller, Action, Drama",Full start,"Horror, Sci-Fi",1984,,
24,290,5,2024-07-01T11:39:20,Jeffrey,38,Other,"Thriller, Drama, Action",Few company tend,"Action, Thriller",2022,,
95,45,3,2024-06-25T12:46:27,Brittney,42,Other,"Sci-Fi, Thriller, Action",Degree song nature,"Drama, Comedy, Thriller",2011,,
6,61,4,2025-02-19T02:13:57,Marcus,38,Other,"Action, Thriller, Sci-Fi",Worry story,"Comedy, Sci-Fi",2014,,
66,83,3,2022-05-21T23:35:23,Lori,21,Male,"Action, Thriller, Drama",Fact cover,"Horror, Drama, Sci-Fi",2015,,
84,123,5,2023-03-17T04:50:19,Lindsay,35,Male,"Comedy, Action, Sci-Fi",Heavy since,"Thriller, Romance",2007,,
92,358,1,2023-09-20T14:29:11,Ryan,32,Female,"Sci-Fi, Horror, Drama",Gas soon,"Comedy, Sci-Fi",2000,,
75,16,5,2023-10-26T08:13:07,Andrew,48,Other,"Comedy, Romance, Thriller",Require what interview,"Drama, Action, Sci-Fi",1981,,
4,66,1,2022-06-06T10:50:49,Elizabeth,60,Male,"Sci-Fi, Thriller, Romance",Minute,Horror,1980,,
79,424,2,2020-03-25T04:12:02,Lindsay,40,Male,"Action, Comedy, Sci-Fi",Structure table rich,"Romance, Thriller",2011,0.54,
6,145,5,2023-08-02T20:23:19,Marcus,38,Other,"Action, Thriller, Sci-Fi",Social each fact,"Comedy, Drama",2012,,
94,375,5,2020-12-25T23:07:03,Jennifer,18,Male,"Thriller, Sci-Fi, Action",Subject hear,Thriller,1988,,
51,162,4,2023-11-24T06:35:53,Stephanie,45,Female,"Horror, Romance, Thriller",Visit role,Comedy,1996,,
62,234,3,2020-08-23T15:30:42,Jeffrey,21,Other,"Romance, Comedy, Sci-Fi",Though recognize Democrat,Comedy,2008,,prove
57,380,1,2022-04-04T05:45:14,Patricia,52,Other,"Comedy, Horror, Action",Approach send hospital,"Sci-Fi, Thriller, Drama",1992,,
66,144,1,2020-03-14T08:14:18,Lori,21,Male,"Action, Thriller, Drama",Available ground research,"Romance, Thriller, Comedy",2002,,
79,358,4,2024-08-19T04:28:08,Lindsay,40,Male,"Action, Comedy, Sci-Fi",Gas soon,"Comedy, Sci-Fi",2000,,
75,188,4,2020-07-18T00:31:01,Andrew,48,Other,"Comedy, Romance, Thriller",Keep truth somebody,"Thriller, Romance, Horror",2011,,
8,322,3,2024-01-29T06:42:32,Joshua,36,Other,"Romance, Action, Thriller",Partner sure population,"Comedy, Action, Horror",1997,,
26,450,3,2023-12-04T06:16:47,Misty,29,Male,"Horror, Drama, Thriller",Member kind sort,"Action, Sci-Fi",1991,,
51,474,5,2020-02-03T01:44:52,Stephanie,45,Female,"Horror, Romance, Thriller",President suddenly,"Horror, Drama",1997,,product
45,13,2,2020-07-21T17:07:36,Kim,42,Male,"Drama, Comedy, Sci-Fi",Site should should above,Comedy,2012,,stand
44,184,3,2023-12-21T03:32:38,Rebecca,21,Female,"Horror, Romance, Thriller",Receive,"Action, Horror",1994,,
5,111,4,2020-11-03T18:03:34,Catherine,25,Other,"Action, Romance, Horror",Face,"Horror, Sci-Fi",2001,,
70,415,3,2023-02-05T01:06:27,Charles,61,Female,"Thriller, Action, Romance",Heart true job Republican,"Thriller, Comedy",2018,,
26,290,1,2022-06-04T11:44:59,Misty,29,Male,"Horror, Drama, Thriller",Few company tend,"Action, Thriller",2022,,
68,295,2,2021-07-09T10:36:55,Amber,35,Male,"Action, Comedy, Romance",Something,Sci-Fi,1981,,
19,451,5,2021-05-28T06:08:12,Michael,41,Other,"Action, Romance, Drama",Long data collection,"Drama, Comedy, Romance",2003,,
84,392,1,2020-11-21T07:03:34,Lindsay,35,Male,"Comedy, Action, Sci-Fi",Expect parent,"Comedy, Horror, Sci-Fi",1980,,
97,215,1,2020-05-28T17:50:59,Amy,26,Other,"Thriller, Action, Comedy",American today since,"Romance, Sci-Fi, Comedy",1998,,
20,462,2,2022-03-16T13:04:42,Steven,61,Female,"Thriller, Sci-Fi, Romance",Result mention yet,"Comedy, Horror, Romance",2015,,
12,120,5,2020-12-29T20:30:19,Jermaine,41,Female,"Thriller, Comedy, Horror",Type Mrs,"Sci-Fi, Romance",2000,,
47,382,4,2022-11-08T14:01:22,Ruth,26,Other,"Thriller, Action, Sci-Fi",Southern among cup,Sci-Fi,2021,,word
1,55,5,2023-07-23T04:44:43,Daniel,56,Other,"Sci-Fi, Action, Thriller",Catch move,Romance,2007,,
90,27,3,2021-11-08T23:06:13,Andrew,58,Other,"Thriller, Horror, Sci-Fi",Position,"Drama, Comedy, Thriller",2013,,
14,118,1,2021-05-12T20:05:05,Melinda,57,Other,"Comedy, Drama, Action",Nearly than despite,"Comedy, Action, Horror",2006,,
64,221,3,2020-05-01T06:48:03,Mary,23,Female,"Thriller, Romance, Action",Mrs develop spring,Drama,1988,,maintain
38,231,4,2021-08-28T12:49:52,Suzanne,54,Other,"Comedy, Romance, Drama",Build stock part region,"Action, Thriller",2018,,
37,53,3,2020-08-19T13:18:08,William,20,Female,"Horror, Drama, Action",Recognize tell,Action,1980,,
11,295,5,2024-06-18T05:21:40,Peggy,28,Other,"Romance, Drama, Action",Something,Sci-Fi,1981,,
100,321,3,2021-09-14T23:30:07,Brandon,61,Male,"Comedy, Drama, Horror",Under maybe other,Horror,2015,,
77,401,4,2024-07-11T05:45:54,Danielle,25,Other,"Sci-Fi, Thriller, Drama",Drive protect,"Romance, Sci-Fi",1998,,
3,233,4,2021-01-23T12:19:14,Philip,32,Other,"Comedy, Thriller, Action",Feeling provide usually officer,"Sci-Fi, Thriller, Action",2001,,
33,158,4,2023-03-09T10:02:49,Tasha,33,Male,"Drama, Sci-Fi, Romance",Front American,"Thriller, Action",2006,,
6,437,5,2022-04-22T09:27:24,Marcus,38,Other,"Action, Thriller, Sci-Fi",Act adult,"Romance, Sci-Fi, Drama",1994,,
50,269,4,2024-04-25T09:26:02,Janice,37,Male,"Romance, Action, Horror",Few ten,"Action, Comedy, Horror",1995,,
10,21,1,2021-02-18T19:53:16,Yvonne,28,Female,"Horror, Comedy, Thriller",Best,"Action, Romance",1983,,
5,403,4,2020-08-07T15:05:25,Catherine,25,Other,"Action, Romance, Horror",Cultural fine,"Comedy, Action",2006,,
23,53,3,2021-07-15T00:29:47,Amanda,19,Female,"Action, Sci-Fi, Comedy",Recognize tell,Action,1980,,
10,275,3,2020-09-18T15:15:58,Yvonne,28,Female,"Horror, Comedy, Thriller",Company health south,"Sci-Fi, Action",2006,,
44,313,3,2020-06-30T19:32:42,Rebecca,21,Female,"Horror, Romance, Thriller",Billion Mrs on,"Action, Drama",2000,,
2,281,5,2024-01-05T12:45:08,Ryan,46,Other,"Sci-Fi, Drama, Comedy",Position final participant,Thriller,2012,,
13,214,3,2023-06-25T09:00:12,Hannah,53,Male,"Drama, Thriller, Comedy",Go lead,"Comedy, Drama, Action",1996,,
40,31,5,2021-06-25T01:03:05,Eric,38,Male,"Horror, Sci-Fi, Thriller",Beautiful left,"Romance, Thriller",1995,,
2,337,5,2021-09-02T15:15:10,Ryan,46,Other,"Sci-Fi, Drama, Comedy",Single drive occur,"Horror, Romance, Comedy",1999,,
84,183,4,2020-05-16T14:16:34,Lindsay,35,Male,"Comedy, Action, Sci-Fi",Stay animal necessary,"Drama, Action, Horror",2002,,
65,23,1,2023-06-20T16:52:27,Kimberly,59,Female,"Romance, Drama, Horror",Direction enough ready,"Action, Romance, Thriller",1996,,
63,32,4,2022-05-24T00:48:13,Hannah,19,Female,"Drama, Comedy, Romance",War decide various,Action,2012,,
73,446,4,2021-02-24T13:50:49,Joseph,53,Other,"Comedy, Drama, Romance",Involve above happen,"Drama, Sci-Fi",2011,,
17,74,5,2020-11-28T08:42:01,Robert,39,Male,"Drama, Action, Horror",Different nor,Comedy,1998,,
9,10,5,2023-05-11T12:56:56,Amanda,40,Male,"Comedy, Sci-Fi, Romance",Seek radio rich,"Thriller, Horror",2002,,
75,484,3,2024-06-03T02:20:53,Andrew,48,Other,"Comedy, Romance, Thriller",Key water,"Action, Drama, Horror",2011,,
15,456,3,2020-12-12T13:48:18,Maria,41,Male,"Action, Horror, Thriller",Save edge process but,Drama,2005,,
24,54,4,2022-09-29T20:19:56,Jeffrey,38,Other,"Thriller, Drama, Action",See within whom,Sci-Fi,1990,,
38,52,2,2021-08-08T04:30:24,Suzanne,54,Other,"Comedy, Romance, Drama",Government score,"Sci-Fi, Horror, Romance",2019,,
35,148,2,2023-12-17T01:51:01,Claudia,64,Other,"Thriller, Action, Comedy",Note thousand summer,"Thriller, Horror, Comedy",2004,,
94,160,3,2021-09-25T09:52:25,Jennifer,18,Male,"Thriller, Sci-Fi, Action",Serious threat along,"Action, Drama, Comedy",1981,,
95,370,2,2023-03-28T17:50:41,Brittney,42,Other,"Sci-Fi, Thriller, Action",Key position,"Thriller, Comedy",2008,,
49,14,3,2021-10-08T15:05:27,Deborah,19,Male,"Thriller, Sci-Fi, Horror",Audience and writer himself,"Comedy, Action",1980,,
69,178,5,2023-10-29T23:55:17,Amy,43,Male,"Action, Thriller, Horror",Almost view wear bit,"Thriller, Sci-Fi",1980,,
62,412,4,2022-09-22T15:17:21,Jeffrey,21,Other,"Romance, Comedy, Sci-Fi",Public weight week,Thriller,2007,,
60,366,1,2022-12-20T02:17:05,Daniel,53,Other,"Action, Sci-Fi, Drama",White exist matter,"Sci-Fi, Horror",2010,,
50,500,4,2024-10-21T05:37:52,Janice,37,Male,"Romance, Action, Horror",Lawyer professor sea,"Action, Drama",1996,,
78,53,3,2023-04-23T20:42:16,Jasmine,31,Female,"Horror, Romance, Thriller",Recognize tell,Action,1980,,
75,408,3,2024-08-15T14:09:59,Andrew,48,Other,"Comedy, Romance, Thriller",Heavy nothing,"Comedy, Action, Romance",1982,,
9,335,4,2020-10-26T16:48:01,Amanda,40,Male,"Comedy, Sci-Fi, Romance",By serious,"Drama, Thriller",2009,,
34,22,3,2025-04-11T17:23:32,Dana,32,Female,"Comedy, Sci-Fi, Drama",Another,Romance,1990,,
76,30,2,2021-10-21T03:15:29,Wayne,32,Male,"Sci-Fi, Drama, Horror",Hundred car section,Action,1990,,else
99,191,2,2021-05-24T16:45:35,Sarah,18,Female,"Horror, Comedy, Thriller",Talk tough,Drama,2004,,
35,260,3,2022-08-03T18:34:41,Claudia,64,Other,"Thriller, Action, Comedy",Around brother design,"Romance, Sci-Fi",2015,,
1,205,3,2022-11-11T17:04:06,Daniel,56,Other,"Sci-Fi, Action, Thriller",Even officer high,"Horror, Action",2011,,citizen
40,59,2,2025-01-17T09:34:43,Eric,38,Male,"Horror, Sci-Fi, Thriller",Try travel land,Action,2009,,
64,471,3,2021-02-07T07:16:54,Mary,23,Female,"Thriller, Romance, Action",Like us,"Horror, Action, Comedy",1992,,
22,264,3,2020-09-11T23:06:47,Brian,55,Other,"Comedy, Sci-Fi, Action",Well form,"Horror, Thriller, Action",1998,,
60,466,4,2023-02-16T15:53:52,Daniel,53,Other,"Action, Sci-Fi, Drama",Determine never,Comedy,2012,,
64,12,1,2025-03-13T17:18:50,Mary,23,Female,"Thriller, Romance, Action",Amount,"Thriller, Romance, Horror",2011,,
93,119,2,2020-10-17T10:15:51,Traci,62,Male,"Horror, Thriller, Sci-Fi",Relate direction morning,Thriller,2013,,
72,415,4,2022-11-18T15:50:01,Steven,27,Female,"Sci-Fi, Horror, Romance",Heart true job Republican,"Thriller, Comedy",2018,,
11,462,1,2021-05-07T11:35:48,Peggy,28,Other,"Romance, Drama, Action",Result mention yet,"Comedy, Horror, Romance",2015,,
14,290,3,2025-04-08T21:57:28,Melinda,57,Other,"Comedy, Drama, Action",Few company tend,"Action, Thriller",2022,,human
60,338,3,2024-05-08T15:25:23,Daniel,53,Other,"Action, Sci-Fi, Drama",Institution everything,Comedy,2004,,
30,248,4,2022-09-02T12:05:55,Shawn,44,Female,"Romance, Sci-Fi, Comedy",Figure energy million,"Sci-Fi, Romance",1995,,
35,354,3,2021-12-09T10:41:05,Claudia,64,Other,"Thriller, Action, Comedy",Me his,"Horror, Drama, Action",1984,,
85,127,5,2022-08-10T06:33:11,Wanda,64,Male,"Thriller, Drama, Action",Couple his,"Drama, Romance, Horror",1983,,
37,75,4,2023-11-17T12:41:38,William,20,Female,"Horror, Drama, Action",Able too,Sci-Fi,1995,,
5,361,1,2020-09-23T09:30:50,Catherine,25,Other,"Action, Romance, Horror",Main number fear,"Sci-Fi, Comedy, Action",1995,,
83,204,4,2021-11-25T20:19:50,Courtney,62,Female,"Action, Sci-Fi, Thriller",Strong think,"Sci-Fi, Thriller",1985,,"sell, their"
78,49,2,2024-08-25T16:45:17,Jasmine,31,Female,"Horror, Romance, Thriller",Modern ten available,Action,2019,,
26,79,4,2023-08-26T19:57:28,Misty,29,Male,"Horror, Drama, Thriller",Physical,"Horror, Sci-Fi, Romance",2012,,
62,441,3,2020-05-01T18:40:36,Jeffrey,21,Other,"Romance, Comedy, Sci-Fi",Other raise impact,"Sci-Fi, Romance, Comedy",1995,,
4,479,3,2022-09-19T14:26:15,Elizabeth,60,Male,"Sci-Fi, Thriller, Romance",Air nor,"Action, Sci-Fi, Thriller",2009,0.59,
89,241,5,2023-10-22T16:41:07,Jessica,62,Female,"Romance, Horror, Comedy",Soldier land material,"Action, Romance, Thriller",2008,,
42,349,5,2024-06-23T00:57:22,Jennifer,56,Other,"Comedy, Sci-Fi, Romance",You first up,Horror,2007,,
89,154,5,2022-08-22T09:52:56,Jessica,62,Female,"Romance, Horror, Comedy",Improve forward,"Horror, Drama",2011,,
18,274,1,2024-02-15T07:03:02,Ashley,19,Other,"Romance, Action, Horror",Door,"Horror, Drama",2011,0.14,
40,96,5,2020-12-13T00:48:35,Eric,38,Male,"Horror, Sci-Fi, Thriller",Fire field later,"Horror, Sci-Fi, Comedy",1995,,
72,214,1,2024-09-26T04:05:58,Steven,27,Female,"Sci-Fi, Horror, Romance",Go lead,"Comedy, Drama, Action",1996,,
39,294,5,2022-07-16T23:31:13,Michelle,24,Other,"Comedy, Sci-Fi, Horror",Here character live,Horror,2010,0.9,
14,209,1,2024-05-10T13:35:20,Melinda,57,Other,"Comedy, Drama, Action",Section do stop,"Horror, Romance",1995,,
32,343,4,2024-01-11T10:52:04,Elizabeth,45,Male,"Comedy, Horror, Sci-Fi",Including speak,"Drama, Horror, Thriller",1991,,
51,88,4,2021-01-17T21:29:37,Stephanie,45,Female,"Horror, Romance, Thriller",Them public cell,"Sci-Fi, Thriller, Comedy",2004,,
38,306,3,2022-11-10T15:14:16,Suzanne,54,Other,"Comedy, Romance, Drama",Their common myself appear,"Romance, Sci-Fi, Horror",2020,,
97,264,1,2024-09-30T05:24:41,Amy,26,Other,"Thriller, Action, Comedy",Well form,"Horror, Thriller, Action",1998,,
23,425,2,2021-06-28T18:25:20,Amanda,19,Female,"Action, Sci-Fi, Comedy",Speech fine get,Horror,2000,,
63,390,3,2023-08-05T00:35:57,Hannah,19,Female,"Drama, Comedy, Romance",Bag want option,"Horror, Action",1998,,
15,325,4,2024-05-24T07:11:51,Maria,41,Male,"Action, Horror, Thriller",Later else,"Thriller, Sci-Fi",2003,,
97,428,1,2023-10-05T05:19:32,Amy,26,Other,"Thriller, Action, Comedy",Mission go leader,"Horror, Sci-Fi",1990,,
25,377,5,2021-04-13T03:10:05,Carolyn,50,Other,"Thriller, Comedy, Action",View into evidence,"Drama, Action, Horror",1996,,
17,320,2,2022-12-21T23:02:02,Robert,39,Male,"Drama, Action, Horror",High television understand,"Action, Sci-Fi",2014,,
97,157,4,2024-03-08T10:08:32,Amy,26,Other,"Thriller, Action, Comedy",Research any his,"Thriller, Horror",1981,,behind
66,156,3,2024-05-15T00:11:43,Lori,21,Male,"Action, Thriller, Drama",Leader base,"Drama, Horror",2002,,
78,139,1,2024-01-22T12:09:59,Jasmine,31,Female,"Horror, Romance, Thriller",Western accept style,"Horror, Romance",2010,,
53,121,2,2024-01-22T14:10:38,Benjamin,24,Other,"Thriller, Action, Sci-Fi",Garden training drive down,"Romance, Drama, Horror",2009,,
51,65,1,2025-02-26T23:14:57,Stephanie,45,Female,"Horror, Romance, Thriller",Sign bad couple tax,"Comedy, Thriller, Sci-Fi",1981,,
39,107,5,2021-04-18T16:37:58,Michelle,24,Other,"Comedy, Sci-Fi, Horror",Put oil reality,"Comedy, Thriller",1982,,
51,147,3,2021-07-15T18:44:06,Stephanie,45,Female,"Horror, Romance, Thriller",Power turn hard,"Drama, Sci-Fi",1997,,
70,137,1,2024-01-21T17:51:44,Charles,61,Female,"Thriller, Action, Romance",Baby later list,"Horror, Action",2003,,
6,411,4,2020-06-23T09:11:48,Marcus,38,Other,"Action, Thriller, Sci-Fi",Study responsibility cell,Drama,1999,,
67,162,3,2023-07-23T09:46:33,Rebekah,46,Female,"Thriller, Drama, Comedy",Visit role,Comedy,1996,,
7,428,4,2022-09-18T10:16:19,Colleen,56,Male,"Comedy, Thriller, Romance",Mission go leader,"Horror, Sci-Fi",1990,,
51,452,1,2021-06-05T12:16:11,Stephanie,45,Female,"Horror, Romance, Thriller",Across hour,Romance,2007,,
72,100,3,2021-01-31T10:44:07,Steven,27,Female,"Sci-Fi, Horror, Romance",Enter indeed,"Romance, Sci-Fi, Drama",1983,,
42,338,4,2021-01-26T14:23:37,Jennifer,56,Other,"Comedy, Sci-Fi, Romance",Institution everything,Comedy,2004,,
64,399,5,2021-02-12T16:43:58,Mary,23,Female,"Thriller, Romance, Action",Scientist worker upon,"Comedy, Drama",1985,,
15,307,5,2025-02-25T05:34:39,Maria,41,Male,"Action, Horror, Thriller",Loss growth several,Horror,1986,,
29,141,1,2021-03-25T21:36:36,Erica,42,Other,"Sci-Fi, Drama, Action",Others,"Action, Drama",2012,,
33,83,3,2022-04-21T07:32:59,Tasha,33,Male,"Drama, Sci-Fi, Romance",Fact cover,"Horror, Drama, Sci-Fi",2015,,
94,177,2,2022-11-16T02:12:13,Jennifer,18,Male,"Thriller, Sci-Fi, Action",List its several,Sci-Fi,1999,,
27,198,3,2021-09-10T20:07:25,Katherine,39,Other,"Sci-Fi, Drama, Comedy",Natural fast,"Sci-Fi, Drama, Romance",2016,,
36,112,5,2020-01-15T16:32:11,Lori,61,Other,"Thriller, Action, Drama",May sell,"Comedy, Sci-Fi, Horror",2001,,
29,56,4,2024-07-17T08:48:01,Erica,42,Other,"Sci-Fi, Drama, Action",Prevent doctor,Thriller,2004,,
38,460,2,2023-12-04T19:43:11,Suzanne,54,Other,"Comedy, Romance, Drama",Actually become painting,"Thriller, Romance",2016,,
57,179,1,2021-08-23T17:36:41,Patricia,52,Other,"Comedy, Horror, Action",By,"Thriller, Action, Romance",1987,,
97,421,2,2022-02-03T02:10:00,Amy,26,Other,"Thriller, Action, Comedy",Kid law,"Action, Comedy",2012,,
27,401,1,2020-03-15T02:21:24,Katherine,39,Other,"Sci-Fi, Drama, Comedy",Drive protect,"Romance, Sci-Fi",1998,,
55,186,2,2022-10-22T03:12:04,Latasha,25,Male,"Thriller, Sci-Fi, Drama",Close fall front,"Comedy, Horror, Thriller",2013,,
33,471,1,2022-04-25T20:44:19,Tasha,33,Male,"Drama, Sci-Fi, Romance",Like us,"Horror, Action, Comedy",1992,,
68,218,1,2022-02-17T20:32:25,Amber,35,Male,"Action, Comedy, Romance",Response various,"Romance, Drama, Action",2016,,
86,413,2,2024-06-15T06:24:09,Herbert,41,Male,"Romance, Comedy, Drama",Unit stock,"Action, Drama, Comedy",1987,,
66,417,2,2024-04-23T22:18:53,Lori,21,Male,"Action, Thriller, Drama",Director road class,Comedy,1982,,out
10,316,1,2020-05-16T04:12:54,Yvonne,28,Female,"Horror, Comedy, Thriller",Prevent scientist send establish,Horror,2016,,
5,475,5,2024-09-17T21:22:56,Catherine,25,Other,"Action, Romance, Horror",After wait meeting,Drama,1984,,
74,217,2,2020-01-12T08:55:45,Jasmin,31,Female,"Thriller, Romance, Horror",Politics home,"Horror, Drama, Romance",2005,,
97,120,3,2020-01-28T03:13:26,Amy,26,Other,"Thriller, Action, Comedy",Type Mrs,"Sci-Fi, Romance",2000,,
38,439,4,2024-04-22T16:19:13,Suzanne,54,Other,"Comedy, Romance, Drama",Many heart particularly,"Horror, Romance",1980,,
13,394,1,2024-01-03T23:32:28,Hannah,53,Male,"Drama, Thriller, Comedy",Stay sit,"Romance, Horror, Thriller",1996,,
31,175,1,2021-03-15T14:43:01,Mario,59,Other,"Romance, Sci-Fi, Comedy",Blood note,"Comedy, Action, Romance",1986,0.77,
47,23,4,2022-05-26T04:38:42,Ruth,26,Other,"Thriller, Action, Sci-Fi",Direction enough ready,"Action, Romance, Thriller",1996,,
100,213,5,2023-06-23T18:23:58,Brandon,61,Male,"Comedy, Drama, Horror",Professional,"Comedy, Action",1998,,
88,405,4,2021-06-12T02:24:24,Diana,42,Other,"Romance, Comedy, Thriller",Military trade challenge,Sci-Fi,2005,,
52,235,2,2020-10-17T17:08:47,Anthony,64,Male,"Romance, Drama, Thriller",How agent,"Drama, Action, Comedy",1982,,
56,13,4,2022-09-06T13:09:59,Lee,64,Other,"Action, Drama, Horror",Site should should above,Comedy,2012,,
15,101,1,2024-10-29T20:06:29,Maria,41,Male,"Action, Horror, Thriller",Tend teacher,"Horror, Thriller",2012,0.52,
29,417,4,2023-07-16T20:39:19,Erica,42,Other,"Sci-Fi, Drama, Action",Director road class,Comedy,1982,,
8,24,3,2020-06-11T13:07:25,Joshua,36,Other,"Romance, Action, Thriller",Suffer off,"Sci-Fi, Romance",2017,,
5,364,2,2024-01-17T00:46:09,Catherine,25,Other,"Action, Romance, Horror",Sign,"Sci-Fi, Comedy",2018,,
29,11,4,2024-07-30T16:29:02,Erica,42,Other,"Sci-Fi, Drama, Action",Nature rich person difference,"Horror, Sci-Fi",2016,,
47,273,1,2022-10-14T01:47:17,Ruth,26,Other,"Thriller, Action, Sci-Fi",Character only staff,Horror,2007,,
68,452,2,2024-10-07T00:28:33,Amber,35,Male,"Action, Comedy, Romance",Across hour,Romance,2007,,
76,431,1,2020-06-30T17:33:36,Wayne,32,Male,"Sci-Fi, Drama, Horror",Work name police,"Sci-Fi, Action",2014,,she
45,281,5,2021-06-03T09:45:47,Kim,42,Male,"Drama, Comedy, Sci-Fi",Position final participant,Thriller,2012,,
2,94,3,2022-03-06T20:35:12,Ryan,46,Other,"Sci-Fi, Drama, Comedy",Father million,"Romance, Comedy",1981,,
27,201,5,2020-09-24T05:15:43,Katherine,39,Other,"Sci-Fi, Drama, Comedy",Life million leader smile,Sci-Fi,1984,,
95,21,3,2022-06-29T22:39:43,Brittney,42,Other,"Sci-Fi, Thriller, Action",Best,"Action, Romance",1983,,
36,340,4,2021-11-18T01:46:29,Lori,61,Other,"Thriller, Action, Drama",Onto three candidate,"Romance, Sci-Fi",1992,,
36,467,2,2020-03-26T22:53:39,Lori,61,Other,"Thriller, Action, Drama",Both choose,"Sci-Fi, Drama",1999,,
26,211,4,2023-04-05T18:36:55,Misty,29,Male,"Horror, Drama, Thriller",Game relate,"Drama, Sci-Fi",2021,,
43,140,3,2024-03-30T00:57:44,Ronnie,35,Female,"Romance, Drama, Thriller",Real cell benefit,"Action, Romance, Horror",2014,,
27,293,3,2024-12-11T22:59:38,Katherine,39,Other,"Sci-Fi, Drama, Comedy",Project door,"Horror, Action, Comedy",1991,,
69,298,3,2020-12-14T08:00:45,Amy,43,Male,"Action, Thriller, Horror",Bag such set,"Thriller, Horror",1996,,decide
